coupon_title_key,coupon_code_key,coupon_title_example,coupon_code_example,paid_registrations,channel_name,channel_type,alias_reason,reviewed
MIF2026 5K,NIR1L8BL,MIF2026_5K,NIR1L8BL,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,NP3F6E22,MIF2026_5K,NP3F6E22,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,NVFUPJSH,MIF2026_5K,NVFUPJSH,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,NVZ5RWZU,MIF2026_5K,NVZ5RWZU,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,P4327A33,MIF2026_5K,P4327A33,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,P4HS5XVP,MIF2026_5K,P4HS5XVP,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,PAEHRGTI,MIF2026_5K,PAEHRGTI,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,PAHTYKDP,MIF2026_5K,PAHTYKDP,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,PBXIW97C,MIF2026_5K,PBXIW97C,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,PH9YGFXS,MIF2026_5K,PH9YGFXS,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,PM6N2XVL,MIF2026_5K,PM6N2XVL,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,PMQX5A2Y,MIF2026_5K,PMQX5A2Y,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,PQBVVS1Z,MIF2026_5K,PQBVVS1Z,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,PUKEU968,MIF2026_5K,PUKEU968,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,PX6DKR59,MIF2026_5K,PX6DKR59,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,Q25A4TVL,MIF2026_5K,Q25A4TVL,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,Q9ZRTSZV,MIF2026_5K,Q9ZRTSZV,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,QFWGFBXP,MIF2026_5K,QFWGFBXP,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,QPHF1HEQ,MIF2026_5K,QPHF1HEQ,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,QVTVJM56,MIF2026_5K,QVTVJM56,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,QW8KHBYT,MIF2026_5K,QW8KHBYT,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,R4WSZ18D,MIF2026_5K,R4WSZ18D,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,R5BIXN21,MIF2026_5K,R5BIXN21,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,RA88I7ZU,MIF2026_5K,RA88I7ZU,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,RI2P8634,MIF2026_5K,RI2P8634,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,RNYEUN1W,MIF2026_5K,RNYEUN1W,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,RPE4SCUJ,MIF2026_5K,RPE4SCUJ,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,RTV3G7YQ,MIF2026_5K,RTV3G7YQ,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,RUBTEUSC,MIF2026_5K,RUBTEUSC,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,RVE5LZBJ,MIF2026_5K,RVE5LZBJ,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,S3Y1WK2X,MIF2026_5K,S3Y1WK2X,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,S9AFFQSD,MIF2026_5K,S9AFFQSD,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,SASHLJ67,MIF2026_5K,SASHLJ67,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,SFAGAEAD,MIF2026_5K,SFAGAEAD,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,SFP77241,MIF2026_5K,SFP77241,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,SG5W5PWM,MIF2026_5K,SG5W5PWM,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,SL2LR8UG,MIF2026_5K,SL2LR8UG,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,SWMLCEBH,MIF2026_5K,SWMLCEBH,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,T119S4VH,MIF2026_5K,T119S4VH,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,T8VQH3ZR,MIF2026_5K,T8VQH3ZR,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,TB1YBX55,MIF2026_5K,TB1YBX55,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,TESE4LWK,MIF2026_5K,TESE4LWK,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,TNDEPRDL,MIF2026_5K,TNDEPRDL,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,TP7UK3ZV,MIF2026_5K,TP7UK3ZV,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,TPS5MF78,MIF2026_5K,TPS5MF78,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,TUPT9X42,MIF2026_5K,TUPT9X42,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,TV4J7LXN,MIF2026_5K,TV4J7LXN,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,U3RRNB79,MIF2026_5K,U3RRNB79,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,U9468HYP,MIF2026_5K,U9468HYP,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,UF4725FP,MIF2026_5K,UF4725FP,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,UHXMXG3Y,MIF2026_5K,UHXMXG3Y,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,UMUCJYZS,MIF2026_5K,UMUCJYZS,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,UT7R35R8,MIF2026_5K,UT7R35R8,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,V2UZKU1T,MIF2026_5K,V2UZKU1T,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,V86E51S9,MIF2026_5K,V86E51S9,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,V89QC6BF,MIF2026_5K,V89QC6BF,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,V9NGAT53,MIF2026_5K,V9NGAT53,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,VEK5WC3V,MIF2026_5K,VEK5WC3V,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,VF1VUZWI,MIF2026_5K,VF1VUZWI,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,VKXKGITC,MIF2026_5K,VKXKGITC,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,VSR26HXL,MIF2026_5K,VSR26HXL,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,VVHJ2PAD,MIF2026_5K,VVHJ2PAD,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,VVXAYC4Z,MIF2026_5K,VVXAYC4Z,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,VX91TC2S,MIF2026_5K,VX91TC2S,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,W1E9M786,MIF2026_5K,W1E9M786,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,W7RN7DYL,MIF2026_5K,W7RN7DYL,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,WAWW1841,MIF2026_5K,WAWW1841,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,WDNDTVWF,MIF2026_5K,WDNDTVWF,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,WNN3CQ64,MIF2026_5K,WNN3CQ64,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,X2MQDL74,MIF2026_5K,X2MQDL74,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,X5E669YJ,MIF2026_5K,X5E669YJ,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,X8Z5XSXK,MIF2026_5K,X8Z5XSXK,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,XFEVP387,MIF2026_5K,XFEVP387,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,XFTLMR2U,MIF2026_5K,XFTLMR2U,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,XLQB89ZM,MIF2026_5K,XLQB89ZM,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,XY2RL384,MIF2026_5K,XY2RL384,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,XYHHJR1Q,MIF2026_5K,XYHHJR1Q,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,XZW7HEUC,MIF2026_5K,XZW7HEUC,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,Y1QXA51N,MIF2026_5K,Y1QXA51N,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,Y8JEZ44X,MIF2026_5K,Y8JEZ44X,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,YDG4KM2R,MIF2026_5K,YDG4KM2R,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,YEWUIAVD,MIF2026_5K,YEWUIAVD,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,YRM1USWG,MIF2026_5K,YRM1USWG,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,Z9SVPI4V,MIF2026_5K,Z9SVPI4V,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,ZJDT75ZK,MIF2026_5K,ZJDT75ZK,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,ZSVGK6WE,MIF2026_5K,ZSVGK6WE,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,ZYVHEUDE,MIF2026_5K,ZYVHEUDE,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MIF2026 5K,ZZA8CH72,MIF2026_5K,ZZA8CH72,1,MIF2026 — campanhas por distância,campanha,títulos MIF2026 por distância consolidados como uma campanha interna auditável,True
MOOVASSESSORIA2025,MOOVASSESSORIA2025,moovassessoria2025,moovassessoria2025,10,moovassessoria2025,assessoria,identidade exata de título e código revisada,True
NAVEGA RUN NAVEGANTES,ASSESSORIANAVEGARUN2025,NAVEGA RUN NAVEGANTES,Assessorianavegarun2025,38,Navega Run Navegantes,comunidade,variante 100% ou nome operacional consolidado ao mesmo canal pelo nome/código base,True
NAVEGARUN2025 100,NAVEGARUN2025 100,navegarun2025_100,navegarun2025_100,1,Navega Run Navegantes,comunidade,variante 100% ou nome operacional consolidado ao mesmo canal pelo nome/código base,True
ND PARCEIRO DE MIDIA,ND20,ND (Parceiro de Mídia),ND20,6,ND,parceiro,identidade exata de título e código revisada,True
NSC PARCEIRO DE MIDIA,NSC20,NSC (Parceiro de Mídia),NSC20,2,NSC,parceiro,identidade exata de título e código revisada,True
NUTRICAROLB10 10 CASHBACK,NUTRICAROLB10,NUTRICAROLB10 (10% + cashback),NUTRICAROLB10,84,NUTRICAROLB10,outro,identidade exata de título e código revisada,True
O JOINVILLENSE 10 DE DESCONTO 5 DE CASHBACK,JOINVILENSE,O Joinvillense (10% de desconto + 5% de cashback),JOINVILENSE,34,O Joinvillense,outro,identidade exata de título e código revisada,True
OJANIO,OJANIO,OJANIO,OJANIO,19,OJANIO,outro,identidade exata de título e código revisada,True
PACEFLORIPA INFLU X 10 CASHBACK,PACE10,PACEFLORIPA (Influ x 10% cashback),PACE10,444,PACEFLORIPA,influenciador,identidade exata de título e código revisada,True
PATROCINADOR,119YY8QX,PATROCINADOR,119YY8QX,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,11HNS8AK,PATROCINADOR,11HNS8AK,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,1CRBWQ4G,PATROCINADOR,1CRBWQ4G,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,1SNQ13BX,PATROCINADOR,1SNQ13BX,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,23QKJXT1,PATROCINADOR,23QKJXT1,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,27NC3YCY,PATROCINADOR,27NC3YCY,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,2ABRAPP3,PATROCINADOR,2ABRAPP3,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,2IMHJEVM,PATROCINADOR,2IMHJEVM,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,2KU9B47N,PATROCINADOR,2KU9B47N,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,2QRXXL5H,PATROCINADOR,2QRXXL5H,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,35QKYI5I,PATROCINADOR,35QKYI5I,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,3CK2NH9S,PATROCINADOR,3CK2NH9S,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,3D3T4IWW,PATROCINADOR,3D3T4IWW,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,4AMAK13B,PATROCINADOR,4AMAK13B,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,4IG8B62Y,PATROCINADOR,4IG8B62Y,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,4NCCTH1H,PATROCINADOR,4NCCTH1H,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,4RJNQDAT,PATROCINADOR,4RJNQDAT,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,4VG14C9X,PATROCINADOR,4VG14C9X,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,4Y22TX7Z,PATROCINADOR,4Y22TX7Z,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,56JBR9BT,PATROCINADOR,56JBR9BT,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,5DDSG8F3,PATROCINADOR,5DDSG8F3,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,5PLWLW4C,PATROCINADOR,5PLWLW4C,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,6BG1DR9M,PATROCINADOR,6BG1DR9M,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,6DM2TFJZ,PATROCINADOR,6DM2TFJZ,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,6RDEI4G4,PATROCINADOR,6RDEI4G4,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,6XA44MDX,PATROCINADOR,6XA44MDX,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,6YUSLNDB,PATROCINADOR,6YUSLNDB,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,79I8AB27,PATROCINADOR,79I8AB27,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,7G64JGD3,PATROCINADOR,7G64JGD3,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,7QFMEN9N,PATROCINADOR,7QFMEN9N,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,8C9R6IEY,PATROCINADOR,8C9R6IEY,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,8NHVB738,PATROCINADOR,8NHVB738,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,96E7J1PK,PATROCINADOR,96E7J1PK,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,9F8NNK6B,PATROCINADOR,9F8NNK6B,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,9JJU2THH,PATROCINADOR,9JJU2THH,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,9Q9D7EFZ,PATROCINADOR,9Q9D7EFZ,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,9W53TWDT,PATROCINADOR,9W53TWDT,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,A8E7YL22,PATROCINADOR,A8E7YL22,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,AIZ6JSH3,PATROCINADOR,AIZ6JSH3,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,AL4UB9XI,PATROCINADOR,AL4UB9XI,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,AY4M4F5H,PATROCINADOR,AY4M4F5H,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,BB5PUTDT,PATROCINADOR,BB5PUTDT,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,BG2EGBBM,PATROCINADOR,BG2EGBBM,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,BSM13R2P,PATROCINADOR,BSM13R2P,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,BU8AQG6C,PATROCINADOR,BU8AQG6C,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,C97XRC7D,PATROCINADOR,C97XRC7D,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,CE4LDV57,PATROCINADOR,CE4LDV57,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,CV11H7CN,PATROCINADOR,CV11H7CN,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,CY5U2CTG,PATROCINADOR,CY5U2CTG,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,D1XQ4QAH,PATROCINADOR,D1XQ4QAH,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,DPFD67WY,PATROCINADOR,DPFD67WY,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,DZPZNJKU,PATROCINADOR,DZPZNJKU,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,E3B5EIE7,PATROCINADOR,E3B5EIE7,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,E91NJ3DP,PATROCINADOR,E91NJ3DP,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,E9Q2YKUT,PATROCINADOR,E9Q2YKUT,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,EFXC6LAI,PATROCINADOR,EFXC6LAI,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,ERX1SWZ2,PATROCINADOR,ERX1SWZ2,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,ET49ER68,PATROCINADOR,ET49ER68,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,EY1Y1932,PATROCINADOR,EY1Y1932,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,EZH6HNV4,PATROCINADOR,EZH6HNV4,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,F2RGWGFT,PATROCINADOR,F2RGWGFT,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,F93TJ4L4,PATROCINADOR,F93TJ4L4,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,G6QDEI66,PATROCINADOR,G6QDEI66,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,G8MMJ58Z,PATROCINADOR,G8MMJ58Z,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,GCIR2H7I,PATROCINADOR,GCIR2H7I,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,GGQ3XCGT,PATROCINADOR,GGQ3XCGT,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,GN8G2WD1,PATROCINADOR,GN8G2WD1,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,GUWZ7HBJ,PATROCINADOR,GUWZ7HBJ,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,GZTPT19C,PATROCINADOR,GZTPT19C,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,H3S94I11,PATROCINADOR,H3S94I11,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,HETBUWAD,PATROCINADOR,HETBUWAD,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
